Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,0.9091,0.7884,0.9641
2,0.75,0.6056,0.8543
3,0.75,0.6056,0.8543
4,0.75,0.6056,0.8543
5,0.75,0.6056,0.8543
6,0.75,0.6056,0.8543
7,0.75,0.6056,0.8543
8,0.75,0.6056,0.8543
9,0.75,0.6056,0.8543
10,0.75,0.6056,0.8543
11,0.75,0.6056,0.8543
12,0.75,0.6056,0.8543
13,0.75,0.6056,0.8543
14,0.75,0.6056,0.8543
15,0.75,0.6056,0.8543
16,0.75,0.6056,0.8543
17,0.75,0.6056,0.8543
18,0.75,0.6056,0.8543
19,0.75,0.6056,0.8543
20,0.75,0.6056,0.8543
21,0.7045,0.5578,0.8184
22,0.6591,0.5114,0.7812
23,0.6591,0.5114,0.7812
24,0.6364,0.4887,0.7622
25,0.6136,0.4662,0.7428
26,0.6136,0.4662,0.7428
27,0.5455,0.4007,0.6829
28,0.5455,0.4007,0.6829
29,0.5455,0.4007,0.6829
30,0.5455,0.4007,0.6829
