Day of isolation,Mean,Lower_CI,Upper_CI
0,16.5522293973129,8.407008815737598,32.1101953282087
1,16.00856363813053,7.869621676752171,31.55993724793999
2,14.040889670442159,6.129631258406411,28.64235819255422
3,12.138330887902727,4.652237486217463,25.402558155131246
4,10.092538346567972,3.2574361056794263,22.001660464483884
5,8.22485315999024,1.7429912553498694,18.588761476381823
6,6.545147867125822,0.8059628072998484,15.756786961511345
7,5.0483399394976045,0.14095586903886315,13.305352063758118
8,3.7717603170986136,0.0,11.142271437108832
9,2.645014170316403,0.0,9.349726951814006
10,1.7051919841601038,0.0,7.566197426040055
11,0.9706739259982191,0.0,6.047843868454979
12,0.43087053347174376,0.0,4.779299735439777
13,0.11509698994864959,0.0,3.591669375365401
14,0.0,0.0,2.6339004425727044
15,0.0,0.0,1.7641139916226733
16,0.0,0.0,1.1516362028680005
17,0.0,0.0,0.6180305969502438
18,0.0,0.0,0.2705032724663808
19,0.0,0.0,0.06501436353568035
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
