Day of isolation,Mean,Lower_CI,Upper_CI
0,11.309940099647617,1.3030378184302833,26.644010049656508
1,10.80352334742698,0.9161227490317252,26.047218968457294
2,7.879047006702404,0.0,21.992758340758485
3,5.608680519410837,0.0,18.280179239886277
4,3.8073698116740515,0.0,14.910237422424046
5,2.4939636136953567,0.0,11.882944004056199
6,1.6584599572423089,0.0,9.198300317956242
7,1.0649088343269963,0.0,6.856306680452404
8,0.670291839737074,0.0,4.856963253358286
9,0.37694687747454475,0.0,3.2002700742657337
10,0.18487396841374834,0.0,1.8862271523768994
11,0.08111135633300968,0.0,0.9148344967242483
12,0.025933294640578423,0.0,0.2860921119956279
13,0.0020690531603124933,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
