Day of isolation,Mean,Lower_CI,Upper_CI
0,14.923132686731327,3.0,25.0
1,13.923182681731827,2.0,24.0
2,12.924482551744825,1.0,23.0
3,11.948480151984802,0.0,22.0
4,10.97967703229677,0.0,21.0
5,10.015098490150985,0.0,20.0
6,9.053869613038696,0.0,19.0
7,8.093540645935407,0.0,18.0
8,7.135611438856114,0.0,17.0
9,6.1842065793420655,0.0,16.0
10,5.2392760723927605,0.0,15.0
11,4.301194880511948,0.0,14.0
12,3.3676132386761326,0.0,13.0
13,2.439056094390561,0.0,12.0
14,1.5284471552844716,0.0,11.0
15,0.8158434156584341,0.0,10.0
16,0.5112988701129887,0.0,9.0
17,0.40485951404859516,0.0,8.0
18,0.3482901709829017,0.0,7.0
19,0.30529447055294473,0.0,6.0
20,0.2665233476652335,0.0,5.0
21,0.23082691730826918,0.0,4.0
22,0.19735526447355264,0.0,3.0
23,0.1658084191580842,0.0,2.0
24,0.13666133386661333,0.0,1.0
25,0.11018898110188981,0.0,0.0
26,0.08546645335466453,0.0,0.0
27,0.061993800619938005,0.0,0.0
28,0.0400959904009599,0.0,0.0
29,0.01954804519548045,0.0,0.0
30,0.0,0.0,0.0
