Day of isolation,Mean,Lower_CI,Upper_CI
0,15.489750256243594,14.0,19.0
1,14.489750256243594,13.0,18.0
2,13.490456488587785,12.0,17.0
3,12.49153771155721,11.0,16.0
4,11.493837654058648,10.0,15.0
5,10.497012574685632,9.0,14.0
6,9.500581235469113,8.0,13.0
7,8.504599885002875,7.0,12.0
8,7.509062273443164,6.0,11.0
9,6.514343391415214,5.0,10.0
10,5.520386990325242,4.0,9.0
11,4.5268305792355195,3.0,8.0
12,3.5335429114272143,2.0,7.0
13,2.540755231119222,1.0,6.0
14,1.558136046598835,0.0,5.0
15,0.7328441788955277,0.0,4.0
16,0.3196857578560536,0.0,3.0
17,0.17836429089272768,0.0,2.0
18,0.12694682632934176,0.0,1.0
19,0.09944751381215469,0.0,0.0
20,0.08179795505112372,0.0,0.0
21,0.06728581785455363,0.0,0.0
22,0.055286117847053826,0.0,0.0
23,0.0447926301842454,0.0,0.0
24,0.03584285392865178,0.0,0.0
25,0.027974300642483938,0.0,0.0
26,0.02114947126321842,0.0,0.0
27,0.015099622509437263,0.0,0.0
28,0.009593510162245944,0.0,0.0
29,0.004637384065398365,0.0,0.0
30,0.0,0.0,0.0
