Day of isolation,Mean,Lower_CI,Upper_CI
0,8.732673267326733,0.0,30.0
1,7.772277227722772,0.0,29.0
2,7.022277227722772,0.0,28.0
3,6.522277227722772,0.0,27.0
4,6.022277227722772,0.0,26.0
5,5.522277227722772,0.0,25.0
6,5.022277227722772,0.0,24.0
7,4.5272277227722775,0.0,23.0
8,4.0495049504950495,0.0,22.0
9,3.636138613861386,0.0,21.0
10,3.3267326732673266,0.0,20.0
11,3.1113861386138613,0.0,19.0
12,2.896039603960396,0.0,18.0
13,2.6806930693069306,0.0,17.0
14,2.4653465346534653,0.0,16.0
15,2.25,0.0,15.0
16,2.0346534653465347,0.0,14.0
17,1.8193069306930694,0.0,13.0
18,1.6064356435643565,0.0,12.0
19,1.3985148514851484,0.0,11.0
20,1.2128712871287128,0.0,10.0
21,1.0420792079207921,0.0,9.0
22,0.8836633663366337,0.0,8.0
23,0.7326732673267327,0.0,7.0
24,0.6014851485148515,0.0,6.0
25,0.4801980198019802,0.0,5.0
26,0.37376237623762376,0.0,4.0
27,0.2698019801980198,0.0,3.0
28,0.17574257425742573,0.0,2.0
29,0.08168316831683169,0.0,1.0
30,0.0,0.0,0.0
