Day of isolation,Mean,Lower_CI,Upper_CI
0,8.5,0.0,30.0
1,7.53960396039604,0.0,29.0
2,6.78960396039604,0.0,28.0
3,6.28960396039604,0.0,27.0
4,5.78960396039604,0.0,26.0
5,5.28960396039604,0.0,25.0
6,4.78960396039604,0.0,24.0
7,4.294554455445544,0.0,23.0
8,3.8168316831683167,0.0,22.0
9,3.50990099009901,0.0,21.0
10,3.2945544554455446,0.0,20.0
11,3.0792079207920793,0.0,19.0
12,2.863861386138614,0.0,18.0
13,2.6485148514851486,0.0,17.0
14,2.4331683168316833,0.0,16.0
15,2.217821782178218,0.0,15.0
16,2.0024752475247523,0.0,14.0
17,1.7896039603960396,0.0,13.0
18,1.5915841584158417,0.0,12.0
19,1.396039603960396,0.0,11.0
20,1.2103960396039604,0.0,10.0
21,1.0396039603960396,0.0,9.0
22,0.8811881188118812,0.0,8.0
23,0.7301980198019802,0.0,7.0
24,0.599009900990099,0.0,6.0
25,0.4777227722772277,0.0,5.0
26,0.3712871287128713,0.0,4.0
27,0.2698019801980198,0.0,3.0
28,0.17574257425742573,0.0,2.0
29,0.08168316831683169,0.0,1.0
30,0.0,0.0,0.0
