Day of isolation,Mean,Lower_CI,Upper_CI
0,15.102859928501788,13.0,18.0
1,14.102859928501788,12.0,17.0
2,13.103566160845979,11.0,16.0
3,12.104647383815404,10.0,15.0
4,11.106297342566435,9.0,14.0
5,10.108659783505413,8.0,13.0
6,9.111909702257444,7.0,12.0
7,8.115734606634835,6.0,11.0
8,7.120115747106323,5.0,10.0
9,6.125253118672033,4.0,9.0
10,5.131140471488213,3.0,8.0
11,4.137371565710858,2.0,7.0
12,3.1438964025899354,1.0,6.0
13,2.151321216969576,0.0,5.0
14,1.1795705107372316,0.0,4.0
15,0.4568385790355241,0.0,3.0
16,0.1958451038724032,0.0,2.0
17,0.12599060023499412,0.0,1.0
18,0.10014124646883828,0.0,0.0
19,0.08484787880302992,0.0,0.0
20,0.07206694832629185,0.0,0.0
21,0.06071098222544436,0.0,0.0
22,0.05066123346916327,0.0,0.0
23,0.041798955026124344,0.0,0.0
24,0.03385540361490963,0.0,0.0
25,0.026486837829054272,0.0,0.0
26,0.0200119997000075,0.0,0.0
27,0.014274643133921652,0.0,0.0
28,0.009156021099472514,0.0,0.0
29,0.004437389065273368,0.0,0.0
30,0.0,0.0,0.0
