Day of isolation,Mean,Lower_CI,Upper_CI
0,15.279224269393266,14.0,18.0
1,14.279224269393266,13.0,17.0
2,13.279930501737457,12.0,16.0
3,12.281011724706882,11.0,15.0
4,11.282661683457913,10.0,14.0
5,10.285024124396891,9.0,13.0
6,9.288467788305292,8.0,12.0
7,8.292548936276592,7.0,11.0
8,7.297361315967101,6.0,10.0
9,6.303142421439464,5.0,9.0
10,5.309617259568511,4.0,8.0
11,4.316404589885253,3.0,7.0
12,3.3233419164520885,2.0,6.0
13,2.3309917252068697,1.0,5.0
14,1.3550098747531312,0.0,4.0
15,0.5735419114522137,0.0,3.0
16,0.23705032374190646,0.0,2.0
17,0.14155896102597434,0.0,1.0
18,0.10700357491062723,0.0,0.0
19,0.08811654708632284,0.0,0.0
20,0.07399815004624885,0.0,0.0
21,0.06171095722606935,0.0,0.0
22,0.05151746206344841,0.0,0.0
23,0.04237394065148371,0.0,0.0
24,0.03434289142771431,0.0,0.0
25,0.026843078923026925,0.0,0.0
26,0.02027449313767156,0.0,0.0
27,0.014412139696507587,0.0,0.0
28,0.00919352016199595,0.0,0.0
29,0.004468638284042899,0.0,0.0
30,0.0,0.0,0.0
