Day of isolation,Mean,Lower_CI,Upper_CI
0,12.8901589960251,12.0,15.0
1,11.893340166495838,11.0,14.0
2,10.897233819154522,10.0,13.0
3,9.902233694157646,9.0,12.0
4,8.907902302442439,8.0,11.0
5,7.914108397290068,7.0,10.0
6,6.920814479638009,6.0,9.0
7,5.928558036049099,5.0,8.0
8,4.937289067773306,4.0,7.0
9,3.946451338716532,3.0,6.0
10,2.9560885977850555,2.0,5.0
11,1.9662820929476763,1.0,4.0
12,0.9863440913977151,0.0,3.0
13,0.2674058148546286,0.0,2.0
14,0.0846166345841354,0.0,1.0
15,0.05054873628159296,0.0,0.0
16,0.037792805179870506,0.0,0.0
17,0.02938676533086673,0.0,0.0
18,0.022636934076648085,0.0,0.0
19,0.017230819229519263,0.0,0.0
20,0.012768430789230269,0.0,0.0
21,0.009318517037074073,0.0,0.0
22,0.006743581410464739,0.0,0.0
23,0.004693632659183521,0.0,0.0
24,0.0031499212519687006,0.0,0.0
25,0.0020624484387890304,0.0,0.0
26,0.0013062173445663858,0.0,0.0
27,0.0006749831254218645,0.0,0.0
28,0.00024374390640233994,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
