Day of isolation,Mean,Lower_CI,Upper_CI
0,5.403465346534653,0.0,22.0
1,4.705445544554456,0.0,21.0
2,4.25990099009901,0.0,20.0
3,3.8292079207920793,0.0,19.0
4,3.3985148514851486,0.0,18.0
5,2.9752475247524752,0.0,17.0
6,2.5569306930693068,0.0,16.0
7,2.141089108910891,0.0,15.0
8,1.7995049504950495,0.0,14.0
9,1.5173267326732673,0.0,13.0
10,1.2747524752475248,0.0,12.0
11,1.066831683168317,0.0,11.0
12,0.9034653465346535,0.0,10.0
13,0.7475247524752475,0.0,9.0
14,0.6014851485148515,0.0,8.0
15,0.48514851485148514,0.0,7.0
16,0.3811881188118812,0.0,6.0
17,0.2995049504950495,0.0,5.0
18,0.22772277227722773,0.0,4.0
19,0.17326732673267325,0.0,3.0
20,0.12376237623762376,0.0,2.0
21,0.08168316831683169,0.0,1.0
22,0.04702970297029703,0.0,0.0
23,0.027227722772277228,0.0,0.0
24,0.009900990099009901,0.0,0.0
25,0.0049504950495049506,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
