Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0017874553136171597,0.0,0.0
4,0.004074898127546811,0.0,0.0
5,0.007593560160995975,0.0,0.0
6,0.0132059198520037,0.0,0.0
7,0.02066198345041374,0.0,0.0
8,0.11819704507387316,0.0,1.0
9,0.3621409464763381,0.0,2.0
10,0.7626309342266443,0.0,3.0
11,1.3206419839504013,0.0,4.0
12,2.0201432464188396,0.0,5.0
13,2.834716632084198,0.0,6.0
14,3.7252693682657934,0.0,7.0
15,4.661914702132447,0.0,8.0
16,5.6289592760181,0.0,9.0
17,6.610565985850354,1.0,10.0
18,7.599641258968526,2.0,11.0
19,8.591816454588635,3.0,12.0
20,9.586172845678858,4.0,13.0
21,10.581785455363615,5.0,14.0
22,11.578348041298968,6.0,15.0
23,12.575510612234694,7.0,16.0
24,13.573204419889503,8.0,17.0
25,14.571210719732006,9.0,18.0
26,15.56964825879353,10.0,19.0
27,16.56849203769906,11.0,20.0
28,17.567585810354743,12.0,21.0
29,18.56683582910427,13.0,22.0
30,19.566167095822603,14.0,23.0
