Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0017874553136171597,0.0,0.0
4,0.004074898127546811,0.0,0.0
5,0.007593560160995975,0.0,0.0
6,0.012749681257968552,0.0,0.0
7,0.01971825704357391,0.0,0.0
8,0.027361815954601135,0.0,0.0
9,0.04140521486962826,0.0,0.0
10,0.12507187320316993,0.0,1.0
11,0.2973238169045774,0.0,2.0
12,0.606884827879303,0.0,3.0
13,1.0716669583260419,0.0,4.0
14,1.6963013424664384,0.0,5.0
15,2.474025649358766,0.0,6.0
16,3.354353641158971,0.0,7.0
17,4.295648858778531,0.0,8.0
18,5.264805879853004,0.0,9.0
19,6.247681307967301,1.0,10.0
20,7.237412814679633,2.0,11.0
21,8.230537986550337,3.0,12.0
22,9.225413114672133,4.0,13.0
23,10.221788205294867,5.0,14.0
24,11.219025774355641,6.0,15.0
25,12.216682082947926,7.0,16.0
26,13.214957126071848,8.0,17.0
27,14.21363215919602,9.0,18.0
28,15.212650933726657,10.0,19.0
29,16.211850953726156,11.0,20.0
30,17.211194720131996,12.0,21.0
