Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.19306930693069307,0.0,1.0
3,0.44554455445544555,0.0,2.0
4,0.754950495049505,0.0,3.0
5,1.113861386138614,0.0,4.0
6,1.561881188118812,0.0,5.0
7,2.0544554455445545,0.0,6.0
8,2.5544554455445545,0.0,7.0
9,3.0618811881188117,0.0,8.0
10,3.5717821782178216,0.0,9.0
11,4.101485148514851,0.0,10.0
12,4.658415841584159,0.0,11.0
13,5.247524752475248,0.0,12.0
14,5.881188118811881,0.0,13.0
15,6.5495049504950495,0.0,14.0
16,7.264851485148514,0.0,15.0
17,7.997524752475248,0.0,16.0
18,8.762376237623762,0.0,17.0
19,9.534653465346535,0.0,18.0
20,10.334158415841584,0.0,19.0
21,11.153465346534654,0.0,20.0
22,11.997524752475247,0.0,21.0
23,12.856435643564357,0.0,22.0
24,13.732673267326733,0.0,23.0
25,14.616336633663366,0.0,24.0
26,15.517326732673267,0.0,25.0
27,16.418316831683168,0.0,26.0
28,17.32920792079208,0.0,27.0
29,18.242574257425744,0.0,28.0
30,19.17079207920792,0.0,29.0
