Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,0.5,0.0,2.0
4,0.75,0.0,3.0
5,1.0,0.0,4.0
6,1.25,0.0,5.0
7,1.5,0.0,6.0
8,1.8181818181818181,0.0,7.0
9,2.25,0.0,8.0
10,2.8636363636363638,0.0,9.0
11,3.5681818181818183,0.0,10.0
12,4.295454545454546,0.0,11.0
13,5.0227272727272725,0.0,12.0
14,5.75,0.0,13.0
15,6.4772727272727275,0.0,14.0
16,7.204545454545454,0.0,15.0
17,7.954545454545454,0.0,16.0
18,8.704545454545455,0.0,17.0
19,9.454545454545455,0.0,18.0
20,10.204545454545455,0.0,19.0
21,11.022727272727273,0.0,20.0
22,11.886363636363637,0.0,21.0
23,12.75,0.0,22.0
24,13.636363636363637,0.0,23.0
25,14.545454545454545,0.0,24.0
26,15.454545454545455,0.0,25.0
27,16.363636363636363,0.0,26.0
28,17.272727272727273,0.0,27.0
29,18.181818181818183,0.0,28.0
30,19.09090909090909,0.0,29.0
