Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.25,0.0,1.0
4,0.9772727272727273,0.0,2.0
5,1.7272727272727273,0.0,3.0
6,2.477272727272727,0.0,4.0
7,3.25,0.0,5.0
8,4.25,1.0,6.0
9,5.25,2.0,7.0
10,6.25,3.0,8.0
11,7.25,4.0,9.0
12,8.25,5.0,10.0
13,9.25,6.0,11.0
14,10.25,7.0,12.0
15,11.25,8.0,13.0
16,12.25,9.0,14.0
17,13.25,10.0,15.0
18,14.25,11.0,16.0
19,15.25,12.0,17.0
20,16.25,13.0,18.0
21,17.25,14.0,19.0
22,18.25,15.0,20.0
23,19.25,16.0,21.0
24,20.25,17.0,22.0
25,21.25,18.0,23.0
26,22.25,19.0,24.0
27,23.25,20.0,25.0
28,24.25,21.0,26.0
29,25.25,22.0,27.0
30,26.25,23.0,28.0
