Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0017874553136171597,0.0,0.0
4,0.004518637034074148,0.0,0.0
5,0.00891852703682408,0.0,0.0
6,0.037005324866878325,0.0,1.0
7,0.13668408289792755,0.0,2.0
8,0.33771655708607284,0.0,3.0
9,0.6412339691507712,0.0,4.0
10,1.0459051023724406,0.0,5.0
11,1.5542673933151672,0.0,6.0
12,2.1679333016674582,0.0,7.0
13,2.8835591610209743,0.0,8.0
14,3.6911764705882355,0.0,9.0
15,4.569023274418139,0.0,10.0
16,5.496918827029324,0.0,11.0
17,6.458051048723782,0.0,12.0
18,7.437114072148196,1.0,13.0
19,8.424883127921802,2.0,14.0
20,9.416970825729356,3.0,15.0
21,10.411345966350842,4.0,16.0
22,11.407102322441938,5.0,17.0
23,12.403858653533662,6.0,18.0
24,13.40138996525087,7.0,19.0
25,14.399283767905802,8.0,20.0
26,15.39763380915477,9.0,21.0
27,16.396365090872727,10.0,22.0
28,17.395390115247118,11.0,23.0
29,18.39462138446539,12.0,24.0
30,19.39395265118372,13.0,25.0
