Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.13636363636363635,0.0,1.0
4,1.1136363636363635,1.0,2.0
5,2.1136363636363638,2.0,3.0
6,3.1136363636363638,3.0,4.0
7,4.113636363636363,4.0,5.0
8,5.113636363636363,5.0,6.0
9,6.113636363636363,6.0,7.0
10,7.113636363636363,7.0,8.0
11,8.113636363636363,8.0,9.0
12,9.113636363636363,9.0,10.0
13,10.113636363636363,10.0,11.0
14,11.113636363636363,11.0,12.0
15,12.113636363636363,12.0,13.0
16,13.113636363636363,13.0,14.0
17,14.113636363636363,14.0,15.0
18,15.113636363636363,15.0,16.0
19,16.113636363636363,16.0,17.0
20,17.113636363636363,17.0,18.0
21,18.113636363636363,18.0,19.0
22,19.113636363636363,19.0,20.0
23,20.113636363636363,20.0,21.0
24,21.113636363636363,21.0,22.0
25,22.113636363636363,22.0,23.0
26,23.113636363636363,23.0,24.0
27,24.113636363636363,24.0,25.0
28,25.113636363636363,25.0,26.0
29,26.113636363636363,26.0,27.0
30,27.113636363636363,27.0,28.0
