Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.25,0.0,1.0
6,0.5,0.0,2.0
7,0.75,0.0,3.0
8,1.1818181818181819,0.0,4.0
9,1.75,0.0,5.0
10,2.3181818181818183,0.0,6.0
11,3.022727272727273,0.0,7.0
12,3.727272727272727,0.0,8.0
13,4.431818181818182,0.0,9.0
14,5.136363636363637,0.0,10.0
15,5.840909090909091,0.0,11.0
16,6.545454545454546,0.0,12.0
17,7.25,0.0,13.0
18,7.954545454545454,0.0,14.0
19,8.681818181818182,0.0,15.0
20,9.431818181818182,0.0,16.0
21,10.181818181818182,0.0,17.0
22,10.931818181818182,0.0,18.0
23,11.681818181818182,0.0,19.0
24,12.431818181818182,0.0,20.0
25,13.181818181818182,0.0,21.0
26,13.931818181818182,0.0,22.0
27,14.681818181818182,0.0,23.0
28,15.431818181818182,0.0,24.0
29,16.181818181818183,0.0,25.0
30,17.0,0.0,26.0
