Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.2004950495049505,0.0,1.0
3,0.452970297029703,0.0,2.0
4,0.7772277227722773,0.0,3.0
5,1.1608910891089108,0.0,4.0
6,1.6287128712871286,0.0,5.0
7,2.121287128712871,0.0,6.0
8,2.621287128712871,0.0,7.0
9,3.126237623762376,0.0,8.0
10,3.633663366336634,0.0,9.0
11,4.148514851485149,0.0,10.0
12,4.705445544554456,0.0,11.0
13,5.272277227722772,0.0,12.0
14,5.8638613861386135,0.0,13.0
15,6.50990099009901,0.0,14.0
16,7.2004950495049505,0.0,15.0
17,7.920792079207921,0.0,16.0
18,8.678217821782178,0.0,17.0
19,9.450495049504951,0.0,18.0
20,10.237623762376238,0.0,19.0
21,11.051980198019802,0.0,20.0
22,11.883663366336634,0.0,21.0
23,12.742574257425742,0.0,22.0
24,13.606435643564357,0.0,23.0
25,14.472772277227723,0.0,24.0
26,15.368811881188119,0.0,25.0
27,16.269801980198018,0.0,26.0
28,17.18069306930693,0.0,27.0
29,18.094059405940595,0.0,28.0
30,19.007425742574256,0.0,29.0
