Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.13861386138613863,0.0,1.0
3,0.7524752475247525,0.0,2.0
4,1.5024752475247525,0.0,3.0
5,2.264851485148515,0.0,4.0
6,3.0643564356435644,0.0,5.0
7,3.910891089108911,0.0,6.0
8,4.76980198019802,0.0,7.0
9,5.658415841584159,0.0,8.0
10,6.551980198019802,0.0,9.0
11,7.4504950495049505,0.0,10.0
12,8.358910891089108,0.0,11.0
13,9.267326732673267,0.0,12.0
14,10.175742574257425,0.0,13.0
15,11.089108910891088,0.0,14.0
16,12.012376237623762,0.0,15.0
17,12.945544554455445,0.0,16.0
18,13.878712871287128,0.0,17.0
19,14.826732673267326,0.0,18.0
20,15.792079207920793,0.0,19.0
21,16.75990099009901,0.0,20.0
22,17.754950495049506,1.0,21.0
23,18.75,2.0,22.0
24,19.75,3.0,23.0
25,20.75,4.0,24.0
26,21.75,5.0,25.0
27,22.75,6.0,26.0
28,23.75,7.0,27.0
29,24.75,8.0,28.0
30,25.75,9.0,29.0
