Day of isolation,Mean,Lower_CI,Upper_CI
0,12.809092272693183,10.0,17.0
1,11.809092272693183,9.0,16.0
2,10.809092272693183,8.0,15.0
3,9.8108797280068,7.0,14.0
4,8.81316717082073,6.0,13.0
5,7.816685832854179,5.0,12.0
6,6.821510712232194,4.0,11.0
7,5.828023049423765,3.0,10.0
8,4.835572860678483,2.0,9.0
9,3.8437476563085924,1.0,8.0
10,2.8602534936626585,0.0,7.0
11,1.97243193920152,0.0,6.0
12,1.2523561910952226,0.0,5.0
13,0.7205444863878403,0.0,4.0
14,0.37786555336116595,0.0,3.0
15,0.19397640058998525,0.0,2.0
16,0.10531611709707257,0.0,1.0
17,0.06339841503962401,0.0,0.0
18,0.042548936276593084,0.0,0.0
19,0.030467988300292494,0.0,0.0
20,0.022655683607909802,0.0,0.0
21,0.017043323916902078,0.0,0.0
22,0.012924676883077923,0.0,0.0
23,0.009731006724831879,0.0,0.0
24,0.007268568285792855,0.0,0.0
25,0.005162370940726481,0.0,0.0
26,0.003568660783480413,0.0,0.0
27,0.0023186920326991826,0.0,0.0
28,0.0013812154696132596,0.0,0.0
29,0.0006187345316367091,0.0,0.0
30,0.0,0.0,0.0
