Day of isolation,Mean,Lower_CI,Upper_CI
0,10.53960396039604,1.0,30.0
1,9.53960396039604,0.0,29.0
2,8.732673267326733,0.0,28.0
3,7.985148514851486,0.0,27.0
4,7.284653465346534,0.0,26.0
5,6.638613861386139,0.0,25.0
6,6.01980198019802,0.0,24.0
7,5.487623762376238,0.0,23.0
8,4.987623762376238,0.0,22.0
9,4.487623762376238,0.0,21.0
10,4.007425742574258,0.0,20.0
11,3.5643564356435644,0.0,19.0
12,3.155940594059406,0.0,18.0
13,2.782178217821782,0.0,17.0
14,2.4603960396039604,0.0,16.0
15,2.160891089108911,0.0,15.0
16,1.8836633663366336,0.0,14.0
17,1.631188118811881,0.0,13.0
18,1.4059405940594059,0.0,12.0
19,1.2252475247524752,0.0,11.0
20,1.061881188118812,0.0,10.0
21,0.905940594059406,0.0,9.0
22,0.7673267326732673,0.0,8.0
23,0.6460396039603961,0.0,7.0
24,0.5272277227722773,0.0,6.0
25,0.41089108910891087,0.0,5.0
26,0.3118811881188119,0.0,4.0
27,0.21287128712871287,0.0,3.0
28,0.13861386138613863,0.0,2.0
29,0.06683168316831684,0.0,1.0
30,0.0,0.0,0.0
