Day of isolation,Mean,Lower_CI,Upper_CI
0,3.873762376237624,1.0,19.850000000000023
1,2.873762376237624,0.0,18.850000000000023
2,2.012376237623762,0.0,17.850000000000023
3,1.6262376237623761,0.0,16.850000000000023
4,1.3712871287128714,0.0,15.850000000000023
5,1.1336633663366336,0.0,14.850000000000023
6,0.9158415841584159,0.0,13.850000000000023
7,0.7673267326732673,0.0,12.850000000000023
8,0.6608910891089109,0.0,11.850000000000023
9,0.5693069306930693,0.0,10.850000000000023
10,0.4777227722772277,0.0,9.850000000000023
11,0.400990099009901,0.0,8.850000000000023
12,0.3341584158415842,0.0,7.850000000000023
13,0.26732673267326734,0.0,6.850000000000023
14,0.2202970297029703,0.0,5.850000000000023
15,0.18316831683168316,0.0,4.850000000000023
16,0.1485148514851485,0.0,3.8500000000000227
17,0.11633663366336634,0.0,2.8500000000000227
18,0.08663366336633663,0.0,1.8500000000000227
19,0.0594059405940594,0.0,0.9250000000000114
20,0.03217821782178218,0.0,0.0
21,0.007425742574257425,0.0,0.0
22,0.0024752475247524753,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
