Day of isolation,Mean,Lower_CI,Upper_CI
0,11.101485148514852,1.0,30.0
1,10.101485148514852,0.0,29.0
2,9.294554455445544,0.0,28.0
3,8.547029702970297,0.0,27.0
4,7.846534653465347,0.0,26.0
5,7.2004950495049505,0.0,25.0
6,6.571782178217822,0.0,24.0
7,5.9727722772277225,0.0,23.0
8,5.4405940594059405,0.0,22.0
9,4.933168316831683,0.0,21.0
10,4.438118811881188,0.0,20.0
11,3.9702970297029703,0.0,19.0
12,3.532178217821782,0.0,18.0
13,3.1064356435643563,0.0,17.0
14,2.732673267326733,0.0,16.0
15,2.4034653465346536,0.0,15.0
16,2.1113861386138613,0.0,14.0
17,1.8440594059405941,0.0,13.0
18,1.608910891089109,0.0,12.0
19,1.3836633663366336,0.0,11.0
20,1.1905940594059405,0.0,10.0
21,1.0123762376237624,0.0,9.0
22,0.8688118811881188,0.0,8.0
23,0.7301980198019802,0.0,7.0
24,0.5965346534653465,0.0,6.0
25,0.4628712871287129,0.0,5.0
26,0.35148514851485146,0.0,4.0
27,0.2599009900990099,0.0,3.0
28,0.17326732673267325,0.0,2.0
29,0.08663366336633663,0.0,1.0
30,0.0,0.0,0.0
