Day of isolation,Mean,Lower_CI,Upper_CI
0,7.809423514412139,4.0,14.0
1,6.809423514412139,3.0,13.0
2,5.809423514412139,2.0,12.0
3,4.811210969725757,1.0,11.0
4,3.8144358891027723,0.0,10.0
5,2.869690757731057,0.0,9.0
6,2.0754356141096473,0.0,8.0
7,1.447926301842454,0.0,7.0
8,0.9842378940526487,0.0,6.0
9,0.6535649108772281,0.0,5.0
10,0.43313917152071196,0.0,4.0
11,0.28479288017799553,0.0,3.0
12,0.18887027824304392,0.0,2.0
13,0.12639059023524413,0.0,1.0
14,0.08697907552311192,0.0,0.0
15,0.06396715082122947,0.0,0.0
16,0.04923626909327267,0.0,0.0
17,0.039055273618159546,0.0,0.0
18,0.03142421439464013,0.0,0.0
19,0.02534311642208945,0.0,0.0
20,0.020224494387640308,0.0,0.0
21,0.015930851728706782,0.0,0.0
22,0.012493437664058398,0.0,0.0
23,0.009662258443538912,0.0,0.0
24,0.007306067348316292,0.0,0.0
25,0.005337366565835854,0.0,0.0
26,0.003674908127296818,0.0,0.0
27,0.0024436889077773054,0.0,0.0
28,0.0014187145321366966,0.0,0.0
29,0.0006749831254218645,0.0,0.0
30,0.0,0.0,0.0
