Day of isolation,Mean,Lower_CI,Upper_CI
0,10.948019801980198,1.0,30.0
1,9.948019801980198,0.0,29.0
2,9.141089108910892,0.0,28.0
3,8.393564356435643,0.0,27.0
4,7.705445544554456,0.0,26.0
5,7.084158415841584,0.0,25.0
6,6.551980198019802,0.0,24.0
7,6.044554455445544,0.0,23.0
8,5.544554455445544,0.0,22.0
9,5.051980198019802,0.0,21.0
10,4.561881188118812,0.0,20.0
11,4.084158415841584,0.0,19.0
12,3.641089108910891,0.0,18.0
13,3.207920792079208,0.0,17.0
14,2.801980198019802,0.0,16.0
15,2.467821782178218,0.0,15.0
16,2.1633663366336635,0.0,14.0
17,1.8886138613861385,0.0,13.0
18,1.6534653465346534,0.0,12.0
19,1.4257425742574257,0.0,11.0
20,1.2128712871287128,0.0,10.0
21,1.0272277227722773,0.0,9.0
22,0.8589108910891089,0.0,8.0
23,0.7178217821782178,0.0,7.0
24,0.5816831683168316,0.0,6.0
25,0.4603960396039604,0.0,5.0
26,0.3613861386138614,0.0,4.0
27,0.2623762376237624,0.0,3.0
28,0.17326732673267325,0.0,2.0
29,0.08663366336633663,0.0,1.0
30,0.0,0.0,0.0
