Day of isolation,Mean,Lower_CI,Upper_CI
0,5.7680307992300195,2.0,15.0
1,4.7680307992300195,1.0,14.0
2,3.768030799230019,0.0,13.0
3,2.8731531711707206,0.0,12.0
4,2.1710019749506264,0.0,11.0
5,1.625459363515912,0.0,10.0
6,1.2174445638859028,0.0,9.0
7,0.9205894852628684,0.0,8.0
8,0.6986200344991376,0.0,7.0
9,0.5335804104897378,0.0,6.0
10,0.4074523136921577,0.0,5.0
11,0.31108597285067874,0.0,4.0
12,0.2373003174920627,0.0,3.0
13,0.17872678183045423,0.0,2.0
14,0.1346153846153846,0.0,1.0
15,0.10112872178195545,0.0,0.0
16,0.07621684457888553,0.0,0.0
17,0.05799230019249519,0.0,0.0
18,0.04471763205919852,0.0,0.0
19,0.034967875803104925,0.0,0.0
20,0.027068073298167544,0.0,0.0
21,0.020705732356691084,0.0,0.0
22,0.015893352666183344,0.0,0.0
23,0.012368440788980275,0.0,0.0
24,0.009449763755906102,0.0,0.0
25,0.007068573285667858,0.0,0.0
26,0.0049561260968475785,0.0,0.0
27,0.0033061673458163548,0.0,0.0
28,0.001974950626234344,0.0,0.0
29,0.0009312267193320166,0.0,0.0
30,0.0,0.0,0.0
