Day of isolation,Mean,Lower_CI,Upper_CI
0,10.178533036674082,8.0,15.0
1,9.178533036674082,7.0,14.0
2,8.178533036674082,6.0,13.0
3,7.1803204919877,5.0,12.0
4,6.18260793480163,4.0,11.0
5,5.186126596835079,3.0,10.0
6,4.190951476213095,2.0,9.0
7,3.197463813404665,1.0,8.0
8,2.205319867003325,0.0,7.0
9,1.3680470488237795,0.0,6.0
10,0.7882615434614134,0.0,5.0
11,0.4312017199570011,0.0,4.0
12,0.235350366240844,0.0,3.0
13,0.13130921726956826,0.0,2.0
14,0.07695432614184645,0.0,1.0
15,0.05114872128196795,0.0,0.0
16,0.03808029799255019,0.0,0.0
17,0.030542986425339366,0.0,0.0
18,0.024924376890577735,0.0,0.0
19,0.020474488137796554,0.0,0.0
20,0.016555836104097398,0.0,0.0
21,0.013224669383265419,0.0,0.0
22,0.010405989850253743,0.0,0.0
23,0.00805604859878503,0.0,0.0
24,0.0060623484412889676,0.0,0.0
25,0.004381140471488213,0.0,0.0
26,0.0030311742206444838,0.0,0.0
27,0.002018699532511687,0.0,0.0
28,0.0012187195320116997,0.0,0.0
29,0.0005812354691132721,0.0,0.0
30,0.0,0.0,0.0
