Day of isolation,Mean,Lower_CI,Upper_CI
0,9.795454545454545,1.0,26.0
1,8.795454545454545,0.0,25.0
2,8.045454545454545,0.0,24.0
3,7.295454545454546,0.0,23.0
4,6.545454545454546,0.0,22.0
5,5.795454545454546,0.0,21.0
6,5.045454545454546,0.0,20.0
7,4.363636363636363,0.0,19.0
8,3.75,0.0,18.0
9,3.3181818181818183,0.0,17.0
10,3.0454545454545454,0.0,16.0
11,2.7954545454545454,0.0,15.0
12,2.5454545454545454,0.0,14.0
13,2.2954545454545454,0.0,13.0
14,2.0454545454545454,0.0,12.0
15,1.7954545454545454,0.0,11.0
16,1.5454545454545454,0.0,10.0
17,1.2954545454545454,0.0,9.0
18,1.0454545454545454,0.0,8.0
19,0.7954545454545454,0.0,7.0
20,0.6136363636363636,0.0,6.0
21,0.4772727272727273,0.0,5.0
22,0.36363636363636365,0.0,4.0
23,0.2727272727272727,0.0,3.0
24,0.18181818181818182,0.0,2.0
25,0.09090909090909091,0.0,1.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
