Day of isolation,Mean,Lower_CI,Upper_CI
0,9.568181818181818,1.0,23.0
1,8.568181818181818,0.0,22.0
2,7.818181818181818,0.0,21.0
3,7.068181818181818,0.0,20.0
4,6.318181818181818,0.0,19.0
5,5.568181818181818,0.0,18.0
6,4.818181818181818,0.0,17.0
7,4.136363636363637,0.0,16.0
8,3.5,0.0,15.0
9,3.0454545454545454,0.0,14.0
10,2.75,0.0,13.0
11,2.5,0.0,12.0
12,2.25,0.0,11.0
13,2.0,0.0,10.0
14,1.75,0.0,9.0
15,1.5,0.0,8.0
16,1.25,0.0,7.0
17,1.0,0.0,6.0
18,0.75,0.0,5.0
19,0.5,0.0,4.0
20,0.3181818181818182,0.0,3.0
21,0.20454545454545456,0.0,2.0
22,0.11363636363636363,0.0,1.0
23,0.022727272727272728,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
