Day of isolation,Mean,Lower_CI,Upper_CI
0,15.3509599760006,3.0,29.0
1,14.3509599760006,2.0,28.0
2,13.3509599760006,1.0,27.0
3,12.354997375065624,0.0,26.0
4,11.385884102897428,0.0,25.0
5,10.464413389665259,0.0,24.0
6,9.599210019749506,0.0,23.0
7,8.776211844703882,0.0,22.0
8,8.001481212969676,0.0,21.0
9,7.266968325791855,0.0,20.0
10,6.572248193795155,0.0,19.0
11,5.908764780880478,0.0,18.0
12,5.273505662358441,0.0,17.0
13,4.665452113697158,0.0,16.0
14,4.084610384740381,0.0,15.0
15,3.533886652833679,0.0,14.0
16,3.0152371190720233,0.0,13.0
17,2.537474063148421,0.0,12.0
18,2.095747606309842,0.0,11.0
19,1.6958138546536337,0.0,10.0
20,1.3403477413064673,0.0,9.0
21,1.0309242268943277,0.0,8.0
22,0.7721681957951051,0.0,7.0
23,0.5585610359741007,0.0,6.0
24,0.3844778880527987,0.0,5.0
25,0.2522874428139297,0.0,4.0
26,0.1577460563485913,0.0,3.0
27,0.0891852703682408,0.0,2.0
28,0.044998875028124295,0.0,1.0
29,0.016155846103847404,0.0,0.0
30,0.0,0.0,0.0
