Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,0.75,0.6056,0.8543
3,0.75,0.6056,0.8543
4,0.75,0.6056,0.8543
5,0.75,0.6056,0.8543
6,0.6364,0.4887,0.7622
7,0.6364,0.4887,0.7622
8,0.6364,0.4887,0.7622
9,0.6364,0.4887,0.7622
10,0.5,0.3583,0.6417
11,0.25,0.1457,0.3944
12,0.25,0.1457,0.3944
13,0.25,0.1457,0.3944
14,0.25,0.1457,0.3944
15,0.2045,0.1115,0.345
16,0.2045,0.1115,0.345
17,0.1136,0.0495,0.2398
18,0.0909,0.0359,0.2116
19,0.0909,0.0359,0.2116
20,0.0682,0.0235,0.1823
21,0.0682,0.0235,0.1823
22,0.0682,0.0235,0.1823
23,0.0682,0.0235,0.1823
24,0.0682,0.0235,0.1823
25,0.0,0.0,0.0803
26,0.0,0.0,0.0803
27,0.0,0.0,0.0803
28,0.0,0.0,0.0803
29,0.0,0.0,0.0803
30,0.0,0.0,0.0803
