Day of isolation,Mean,Lower_CI,Upper_CI
0,5.706791344183036,2.1538460811910776,18.8438147680564
1,5.706791344183036,2.1538460811910776,18.8438147680564
2,4.936346481997522,1.60860446213134,16.756093893384357
3,3.7438807793125566,0.9589575204659719,13.83455731695707
4,2.541785443568166,0.4691914694632704,10.895102546001164
5,1.5574936010681384,0.09507074661778692,8.306078252027989
6,0.8072957737911395,0.0,5.954809162114716
7,0.29105152642546894,0.0,4.075318069079348
8,0.0,0.0,2.605371503624593
9,0.0,0.0,1.5600360334228585
10,0.0,0.0,0.7367120975126928
11,0.0,0.0,0.22322965625225197
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
