Day of isolation,Mean,Lower_CI,Upper_CI
0,5.169205891965824,1.652743358207601,19.446813864730213
1,5.169205891965824,1.652743358207601,19.446813864730213
2,4.254346186029279,1.220374551801135,16.99546465608548
3,3.059659844322783,0.6462882748376755,14.010123976347463
4,1.9458619988712877,0.16319189261000489,11.132572465327211
5,1.0379801041136076,0.0,8.818331119701629
6,0.4232335786941226,0.0,6.391366310998642
7,0.09039467293073145,0.0,4.614625071975289
8,0.0,0.0,3.0755355438112693
9,0.0,0.0,2.0313905200712945
10,0.0,0.0,1.1957479975608258
11,0.0,0.0,0.5243689308095659
12,0.0,0.0,0.15677368195384211
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
