Day of isolation,Mean,Lower_CI,Upper_CI
0,5.714093177952062,2.153846082171336,19.334123992408603
1,5.714093177952062,2.153846082171336,19.334123992408603
2,4.936346497553682,1.60860446213134,16.917123990259007
3,3.7570746227284886,0.9589575204659719,13.962390062524166
4,2.545018379236834,0.4691914694632704,11.089785815258056
5,1.5574936166242983,0.09507074661778692,8.603556252933046
6,0.8085196763976912,0.0,6.303720666647463
7,0.2911458696467699,0.0,4.403257246264741
8,0.0,0.0,2.921211823729154
9,0.0,0.0,1.831625115657503
10,0.0,0.0,0.9951227286447883
11,0.0,0.0,0.4316336926580382
12,0.0,0.0,0.07777318908106157
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
