Day of isolation,Mean,Lower_CI,Upper_CI
0,9.586729992909897,1.648551035700736,32.90089907193362
1,9.586729992909897,1.648551035700736,32.90089907193362
2,7.893443349934037,0.8544900205825496,30.88065484975057
3,6.511768691362004,0.0,28.556351876759525
4,5.518588552832212,0.0,26.17161420653958
5,4.782117402660139,0.0,23.83903483308979
6,4.205636793937661,0.0,21.596548839158903
7,3.6680541941524982,0.0,19.457067633427368
8,3.170781500988953,0.0,17.425621440124583
9,2.71483119059094,0.0,15.504465686421485
10,2.30080041775433,0.0,13.694739470595813
11,1.9290605986305467,0.0,11.997075405241683
12,1.5973096635258548,0.0,10.41185184073115
13,1.3013810358572437,0.0,8.939308431888259
14,1.0409682875264712,0.0,7.57960384619304
15,0.816119753102209,0.0,6.3328467781461075
16,0.6268683873963735,0.0,5.199113628198552
17,0.47323691646027854,0.0,4.178459384279225
18,0.3552411389228853,0.0,3.2709240141953977
19,0.2696577547843972,0.0,2.4765369960111574
20,0.2083652106635074,0.0,1.795320319110963
21,0.16254596829586473,0.0,1.227290471770173
22,0.1273236974239765,0.0,0.7724598996535363
23,0.09895571172680664,0.0,0.4246610467208451
24,0.0750673167983552,0.0,0.17998168390238217
25,0.05565870880999553,0.0,0.038426740013493436
26,0.04073004093488186,0.0,0.0
27,0.028691644883523656,0.0,0.0
28,0.01859941422042928,0.0,0.0
29,0.01045338028893455,0.0,0.0
30,0.004253568585828382,0.0,0.0
