Day of isolation,Mean,Lower_CI,Upper_CI
0,5.5486492487990855,0.7130347384397755,19.58591043500757
1,5.5486492487990855,0.7130347384397755,19.58591043500757
2,4.607224956431076,0.26339355694457917,17.02057111224737
3,3.574857535136106,0.10613669506680345,14.042872349038834
4,2.526207534632352,0.0,11.361128297583928
5,1.6242603453308835,0.0,8.823518047236234
6,0.9318390466745194,0.0,6.630278914389579
7,0.42740729385245757,0.0,4.836382208399386
8,0.10648834163097742,0.0,3.31072932736363
9,0.0,0.0,2.12819350731443
10,0.0,0.0,1.2599180602690738
11,0.0,0.0,0.6038740108082994
12,0.0,0.0,0.1995834287821462
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
