Day of isolation,Mean,Lower_CI,Upper_CI
0,7.058811029724257,7.0,8.0
1,6.059442263943401,6.0,7.0
2,5.062617184570386,5.0,6.0
3,4.067492062698433,4.0,5.0
4,3.075010624734382,3.0,4.0
5,2.08379165520862,2.0,3.0
6,1.0936664083397916,1.0,2.0
7,0.1144908877278068,0.0,1.0
8,0.04036774080647984,0.0,0.0
9,0.028693032674183147,0.0,0.0
10,0.021436964075898103,0.0,0.0
11,0.016499587510312243,0.0,0.0
12,0.012855928601784956,0.0,0.0
13,0.009899752506187345,0.0,0.0
14,0.007512312192195195,0.0,0.0
15,0.005581110472238194,0.0,0.0
16,0.003987400314992126,0.0,0.0
17,0.0027811804704882376,0.0,0.0
18,0.0018999525011874703,0.0,0.0
19,0.0013249668758281044,0.0,0.0
20,0.0008749781255468613,0.0,0.0
21,0.0005562360940976475,0.0,0.0
22,0.0003937401564960876,0.0,0.0
23,0.0002624934376640584,0.0,0.0
24,0.00017499562510937225,0.0,0.0
25,9.999750006249843e-05,0.0,0.0
26,4.999875003124922e-05,0.0,0.0
27,3.124921876953076e-05,0.0,0.0
28,1.2499687507812304e-05,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
