Day of isolation,Mean,Lower_CI,Upper_CI
0,5.720044498887527,5.0,7.0
1,4.720675733106672,4.0,6.0
2,3.7238506537336566,3.0,5.0
3,2.7287255318617034,2.0,4.0
4,1.7362440938976527,1.0,3.0
5,0.7450251243718907,0.0,2.0
6,0.1730956726081848,0.0,1.0
7,0.0647046323841904,0.0,0.0
8,0.04526761830954226,0.0,0.0
9,0.03278043048923777,0.0,0.0
10,0.023918152046198845,0.0,0.0
11,0.017943301417464565,0.0,0.0
12,0.013868403289917753,0.0,0.0
13,0.010662233444163897,0.0,0.0
14,0.008143546411339717,0.0,0.0
15,0.0060623484412889676,0.0,0.0
16,0.0043873903152421186,0.0,0.0
17,0.0030874228144296394,0.0,0.0
18,0.002131196720081998,0.0,0.0
19,0.0015312117197070073,0.0,0.0
20,0.0010374740631484212,0.0,0.0
21,0.0006624834379140522,0.0,0.0
22,0.0004562385940351491,0.0,0.0
23,0.0002937426564335892,0.0,0.0
24,0.00018749531261718456,0.0,0.0
25,0.00010624734381640459,0.0,0.0
26,4.999875003124922e-05,0.0,0.0
27,3.124921876953076e-05,0.0,0.0
28,1.2499687507812304e-05,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
