Day of isolation,Mean,Lower_CI,Upper_CI
0,4.396965075873103,3.0,7.0
1,3.3976150596235093,2.0,6.0
2,2.4008087297817555,1.0,5.0
3,1.4057023574410639,0.0,4.0
4,0.5853478663033425,0.0,3.0
5,0.21949451263718406,0.0,2.0
6,0.10179120521986951,0.0,1.0
7,0.06587335316617085,0.0,0.0
8,0.048642533936651584,0.0,0.0
9,0.035349116272093195,0.0,0.0
10,0.025580610484737882,0.0,0.0
11,0.019130771730706733,0.0,0.0
12,0.0147308817279568,0.0,0.0
13,0.011330966725831854,0.0,0.0
14,0.008681032974175646,0.0,0.0
15,0.006506087347816304,0.0,0.0
16,0.004749881252968676,0.0,0.0
17,0.0034061648458788532,0.0,0.0
18,0.002368690782730432,0.0,0.0
19,0.0017312067198320042,0.0,0.0
20,0.001231219219519512,0.0,0.0
21,0.000818729531761706,0.0,0.0
22,0.000574985625359366,0.0,0.0
23,0.00038749031274218143,0.0,0.0
24,0.0002499937501562461,0.0,0.0
25,0.00013749656258593536,0.0,0.0
26,5.624859378515537e-05,0.0,0.0
27,3.124921876953076e-05,0.0,0.0
28,1.2499687507812304e-05,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
