Day of isolation,Mean,Lower_CI,Upper_CI
0,7.836113796206793,6.0,9.0
1,6.838863704543182,5.0,8.0
2,5.842496916769441,4.0,7.0
3,4.8472217592746905,3.0,6.0
4,3.8530382320589314,2.0,5.0
5,2.860146328455718,1.0,4.0
6,1.8693460217992734,0.0,3.0
7,0.8966951101629945,0.0,2.0
8,0.1809439685343822,0.0,1.0
9,0.05122329255691477,0.0,0.0
10,0.03347388420385987,0.0,0.0
11,0.02535748808373054,0.0,0.0
12,0.019924335855471483,0.0,0.0
13,0.015966134462184593,0.0,0.0
14,0.012841238625379154,0.0,0.0
15,0.010474650844971834,0.0,0.0
16,0.008499716676110797,0.0,0.0
17,0.006874770840971968,0.0,0.0
18,0.005549815006166461,0.0,0.0
19,0.004458184727175761,0.0,0.0
20,0.0035498816706109795,0.0,0.0
21,0.002749908336388787,0.0,0.0
22,0.002058264724509183,0.0,0.0
23,0.0015332822239258691,0.0,0.0
24,0.0010499650011666277,0.0,0.0
25,0.0006583113896203459,0.0,0.0
26,0.0003249891670277657,0.0,0.0
27,0.0001499950001666611,0.0,0.0
28,5.8331388953701543e-05,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
