Day of isolation,Mean,Lower_CI,Upper_CI
0,8.37932801679958,2.0,11.0
1,7.385752856178596,1.0,10.0
2,6.401714957126072,0.0,9.0
3,5.42966425839354,0.0,8.0
4,4.4661445963850905,0.0,7.0
5,3.512043448913777,0.0,6.0
6,2.567054573635659,0.0,5.0
7,1.6425526861828454,0.0,4.0
8,0.8164670883227919,0.0,3.0
9,0.2826179345516362,0.0,2.0
10,0.07655433614159646,0.0,1.0
11,0.026918077048073797,0.0,0.0
12,0.016249593760155997,0.0,0.0
13,0.010887227819304518,0.0,0.0
14,0.007918552036199095,0.0,0.0
15,0.005818604534886628,0.0,0.0
16,0.004156146096347592,0.0,0.0
17,0.0028936776580585485,0.0,0.0
18,0.0019812004699882504,0.0,0.0
19,0.001393715157121072,0.0,0.0
20,0.0009187270318242044,0.0,0.0
21,0.0005999850003749907,0.0,0.0
22,0.00039999000024999373,0.0,0.0
23,0.0002624934376640584,0.0,0.0
24,0.00017499562510937225,0.0,0.0
25,9.999750006249843e-05,0.0,0.0
26,4.999875003124922e-05,0.0,0.0
27,3.124921876953076e-05,0.0,0.0
28,1.2499687507812304e-05,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
