Day of isolation,Mean,Lower_CI,Upper_CI
0,7.307854803629909,7.0,8.0
1,6.3123109422264445,6.0,7.0
2,5.318004549886253,5.0,6.0
3,4.324248143796405,4.0,5.0
4,3.330829229269268,3.0,4.0
5,2.338222794430139,2.0,3.0
6,1.346972575685608,1.0,2.0
7,0.370140746481338,0.0,1.0
8,0.031661708457288565,0.0,0.0
9,0.016849578760530986,0.0,0.0
10,0.013037174070648234,0.0,0.0
11,0.01028099297517562,0.0,0.0
12,0.00794355141121472,0.0,0.0
13,0.005918602034949126,0.0,0.0
14,0.0042061448463788405,0.0,0.0
15,0.002987425314367141,0.0,0.0
16,0.0021811954701132473,0.0,0.0
17,0.0016062098447538811,0.0,0.0
18,0.0011687207819804505,0.0,0.0
19,0.0008312292192695183,0.0,0.0
20,0.0005874853128671783,0.0,0.0
21,0.0003812404689882753,0.0,0.0
22,0.00026874328141796456,0.0,0.0
23,0.00016874578135546613,0.0,0.0
24,6.874828129296768e-05,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
