Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,1.0,0.9197,1.0
3,1.0,0.9197,1.0
4,0.8864,0.7602,0.9505
5,0.75,0.6056,0.8543
6,0.75,0.6056,0.8543
7,0.5682,0.4222,0.7032
8,0.4545,0.3171,0.5993
9,0.3182,0.2,0.4656
10,0.2955,0.1816,0.4422
11,0.2955,0.1816,0.4422
12,0.2955,0.1816,0.4422
13,0.2955,0.1816,0.4422
14,0.2955,0.1816,0.4422
15,0.2955,0.1816,0.4422
16,0.2955,0.1816,0.4422
17,0.2955,0.1816,0.4422
18,0.2955,0.1816,0.4422
19,0.2727,0.1635,0.4185
20,0.2727,0.1635,0.4185
21,0.2727,0.1635,0.4185
22,0.25,0.1457,0.3944
23,0.25,0.1457,0.3944
24,0.1818,0.0951,0.3196
25,0.1818,0.0951,0.3196
26,0.1818,0.0951,0.3196
27,0.0909,0.0359,0.2116
28,0.0909,0.0359,0.2116
29,0.0455,0.0126,0.1513
30,0.0455,0.0126,0.1513
