Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,0.75,0.6056,0.8543
3,0.75,0.6056,0.8543
4,0.75,0.6056,0.8543
5,0.75,0.6056,0.8543
6,0.75,0.6056,0.8543
7,0.75,0.6056,0.8543
8,0.75,0.6056,0.8543
9,0.75,0.6056,0.8543
10,0.75,0.6056,0.8543
11,0.6364,0.4887,0.7622
12,0.6364,0.4887,0.7622
13,0.5682,0.4222,0.7032
14,0.5455,0.4007,0.6829
15,0.3864,0.2572,0.5338
16,0.3864,0.2572,0.5338
17,0.3864,0.2572,0.5338
18,0.3409,0.2188,0.4886
19,0.3409,0.2188,0.4886
20,0.25,0.1457,0.3944
21,0.25,0.1457,0.3944
22,0.25,0.1457,0.3944
23,0.25,0.1457,0.3944
24,0.2045,0.1115,0.345
25,0.1136,0.0495,0.2398
26,0.0909,0.0359,0.2116
27,0.0909,0.0359,0.2116
28,0.0909,0.0359,0.2116
29,0.0682,0.0235,0.1823
30,0.0682,0.0235,0.1823
