Day of isolation,Mean,Lower_CI,Upper_CI
0,15.67319009449651,4.19430944141694,33.30710538322083
1,14.230808237218934,2.8445088743617237,31.736649520191158
2,10.595324114871916,0.8827717934579596,27.32454672349751
3,7.7342776868918515,0.0,22.973274739866984
4,5.703035366884655,0.0,18.931560940164644
5,4.2719518723061745,0.0,15.26004534428585
6,3.123284766176077,0.0,11.976637555910498
7,2.195785558839155,0.0,9.087602156872755
8,1.4899383826755022,0.0,6.5953092995008475
9,0.9696259933616918,0.0,4.500685531665678
10,0.5719472945905731,0.0,2.8040979073761054
11,0.28234872702498764,0.0,1.505692611384605
12,0.09640854257102584,0.0,0.605527989100461
13,0.014131001915401226,0.0,0.10362734737960899
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
