Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9906,1.0
1,1.0,0.9906,1.0
2,0.9777,0.9582,0.9882
3,0.5223,0.4736,0.5705
4,0.5,0.4515,0.5485
5,0.5,0.4515,0.5485
6,0.5,0.4515,0.5485
7,0.5,0.4515,0.5485
8,0.5,0.4515,0.5485
9,0.5,0.4515,0.5485
10,0.5,0.4515,0.5485
11,0.4703,0.4221,0.519
12,0.3589,0.3137,0.4068
13,0.2698,0.2288,0.3151
14,0.2277,0.1895,0.2711
15,0.2277,0.1895,0.2711
16,0.2203,0.1826,0.2632
17,0.2203,0.1826,0.2632
18,0.2153,0.178,0.258
19,0.2153,0.178,0.258
20,0.2153,0.178,0.258
21,0.2153,0.178,0.258
22,0.2153,0.178,0.258
23,0.2129,0.1758,0.2554
24,0.2129,0.1758,0.2554
25,0.203,0.1666,0.2449
26,0.2005,0.1644,0.2423
27,0.1856,0.1508,0.2265
28,0.1634,0.1305,0.2026
29,0.1559,0.1238,0.1945
30,0.1361,0.1061,0.173
