Day of isolation,Mean,Lower_CI,Upper_CI
0,10.326732673267326,2.0,30.0
1,9.326732673267326,1.0,29.0
2,8.346534653465346,0.0,28.0
3,7.824257425742574,0.0,27.0
4,7.324257425742574,0.0,26.0
5,6.824257425742574,0.0,25.0
6,6.324257425742574,0.0,24.0
7,5.824257425742574,0.0,23.0
8,5.324257425742574,0.0,22.0
9,4.824257425742574,0.0,21.0
10,4.324257425742574,0.0,20.0
11,3.8985148514851486,0.0,19.0
12,3.650990099009901,0.0,18.0
13,3.4232673267326734,0.0,17.0
14,3.1955445544554455,0.0,16.0
15,2.9752475247524752,0.0,15.0
16,2.75990099009901,0.0,14.0
17,2.5445544554455446,0.0,13.0
18,2.3292079207920793,0.0,12.0
19,2.113861386138614,0.0,11.0
20,1.8985148514851484,0.0,10.0
21,1.683168316831683,0.0,9.0
22,1.4678217821782178,0.0,8.0
23,1.254950495049505,0.0,7.0
24,1.0420792079207921,0.0,6.0
25,0.8391089108910891,0.0,5.0
26,0.6386138613861386,0.0,4.0
27,0.45544554455445546,0.0,3.0
28,0.29207920792079206,0.0,2.0
29,0.13613861386138615,0.0,1.0
30,0.0,0.0,0.0
