Day of isolation,Mean,Lower_CI,Upper_CI
0,18.856997325066875,6.0,30.0
1,17.856997325066875,5.0,29.0
2,16.856997325066875,4.0,28.0
3,15.858072298192544,3.0,27.0
4,14.859453513662158,2.0,26.0
5,13.86487837804055,1.0,25.0
6,12.880459238519038,0.0,24.0
7,11.907233569160772,0.0,23.0
8,10.94603259918502,0.0,22.0
9,9.993287667808305,0.0,21.0
10,9.04862378440539,0.0,20.0
11,8.11124721881953,0.0,19.0
12,7.178926776830579,0.0,18.0
13,6.254593635159121,0.0,17.0
14,5.33387290317742,0.0,16.0
15,4.416120846978825,0.0,15.0
16,3.500274993125172,0.0,14.0
17,2.5967163320916975,0.0,13.0
18,1.7729494262643435,0.0,12.0
19,1.170558236044099,0.0,11.0
20,0.8050298742531437,0.0,10.0
21,0.5828979275518112,0.0,9.0
22,0.4334641633959151,0.0,8.0
23,0.3252856178595535,0.0,7.0
24,0.24576260593485164,0.0,6.0
25,0.18350791230219243,0.0,5.0
26,0.1317592060198495,0.0,4.0
27,0.09057273568160797,0.0,3.0
28,0.055948601284967876,0.0,2.0
29,0.026018099547511313,0.0,1.0
30,0.0,0.0,0.0
