Day of isolation,Mean,Lower_CI,Upper_CI
0,16.385084122896927,12.0,20.0
1,15.385084122896927,11.0,19.0
2,14.385084122896927,10.0,18.0
3,13.385765355866104,9.0,17.0
4,12.386777830554236,8.0,16.0
5,11.38790280242994,7.0,15.0
6,10.389640258993525,6.0,14.0
7,9.391965200869977,5.0,13.0
8,8.39544011399715,4.0,12.0
9,7.399590010249744,3.0,11.0
10,6.404577385565361,2.0,10.0
11,5.411445963850904,1.0,9.0
12,4.435039124021899,0.0,8.0
13,3.4962813429664257,0.0,7.0
14,2.6093535161620958,0.0,6.0
15,1.7892427689307768,0.0,5.0
16,1.0729481762955926,0.0,4.0
17,0.5539111522211945,0.0,3.0
18,0.27730556736081596,0.0,2.0
19,0.16645833854153647,0.0,1.0
20,0.12167195820104497,0.0,0.0
21,0.09866003349916252,0.0,0.0
22,0.0826916827079323,0.0,0.0
23,0.06880452988675283,0.0,0.0
24,0.05638609034774131,0.0,0.0
25,0.044842628934276645,0.0,0.0
26,0.03418664533386665,0.0,0.0
27,0.024486887827804307,0.0,0.0
28,0.01572460688482788,0.0,0.0
29,0.007606059848503787,0.0,0.0
30,0.0,0.0,0.0
