Day of isolation,Mean,Lower_CI,Upper_CI
0,9.25,1.075,27.0
1,8.25,0.07499999999999996,26.0
2,7.295454545454546,0.0,25.0
3,6.545454545454546,0.0,24.0
4,6.045454545454546,0.0,23.0
5,5.545454545454546,0.0,22.0
6,5.045454545454546,0.0,21.0
7,4.590909090909091,0.0,20.0
8,4.25,0.0,19.0
9,4.0,0.0,18.0
10,3.75,0.0,17.0
11,3.5,0.0,16.0
12,3.25,0.0,15.0
13,3.0,0.0,14.0
14,2.75,0.0,13.0
15,2.5,0.0,12.0
16,2.25,0.0,11.0
17,2.0,0.0,10.0
18,1.75,0.0,9.0
19,1.5,0.0,8.0
20,1.25,0.0,7.0
21,1.0,0.0,6.0
22,0.75,0.0,5.0
23,0.5,0.0,4.0
24,0.38636363636363635,0.0,3.0
25,0.2727272727272727,0.0,2.0
26,0.1590909090909091,0.0,1.0
27,0.045454545454545456,0.0,0.0
28,0.022727272727272728,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
