Day of isolation,Mean,Lower_CI,Upper_CI
0,17.536692832679183,16.0,21.0
1,16.536692832679183,15.0,20.0
2,15.536692832679183,14.0,19.0
3,14.537474063148421,13.0,18.0
4,13.538486537836555,12.0,17.0
5,12.539611509712257,11.0,16.0
6,11.541348966275843,10.0,15.0
7,10.543673908152297,9.0,14.0
8,9.54679883002925,8.0,13.0
9,8.550411239719008,7.0,12.0
10,7.554611134721632,6.0,11.0
11,6.5594985125371865,5.0,10.0
12,5.5648733781655455,4.0,9.0
13,4.570766980825479,3.0,8.0
14,3.576910577235569,2.0,7.0
15,2.5840291492712684,1.0,6.0
16,1.6065160870978226,0.0,5.0
17,0.7823804404889878,0.0,4.0
18,0.3411602209944751,0.0,3.0
19,0.18555161120971975,0.0,2.0
20,0.12837179070523236,0.0,1.0
21,0.10222244443888903,0.0,0.0
22,0.08517912052198695,0.0,0.0
23,0.07054823629409265,0.0,0.0
24,0.05761730956726082,0.0,0.0
25,0.04569885752856179,0.0,0.0
26,0.03487412814679633,0.0,0.0
27,0.02499937501562461,0.0,0.0
28,0.016055848603784905,0.0,0.0
29,0.0077373065673358166,0.0,0.0
30,0.0,0.0,0.0
