Day of isolation,Mean,Lower_CI,Upper_CI
0,17.49620634484138,15.0,21.0
1,16.49620634484138,14.0,20.0
2,15.49620634484138,13.0,19.0
3,14.496887577810554,12.0,18.0
4,13.497900052498688,11.0,17.0
5,12.49902502437439,10.0,16.0
6,11.501206219844503,9.0,15.0
7,10.504168645783855,8.0,14.0
8,9.507674808129797,7.0,13.0
9,8.511574710632233,6.0,12.0
10,7.51596835079123,5.0,11.0
11,6.521011974700633,4.0,10.0
12,5.526668083297918,3.0,9.0
13,4.532699182520437,2.0,8.0
14,3.538967775805605,1.0,7.0
15,2.5464488387790305,0.0,6.0
16,1.5729294267643308,0.0,5.0
17,0.7670683232919177,0.0,4.0
18,0.338241543961401,0.0,3.0
19,0.18564535886602834,0.0,2.0
20,0.1290092747681308,0.0,1.0
21,0.10235369115772106,0.0,0.0
22,0.08520411989700258,0.0,0.0
23,0.07061698457538562,0.0,0.0
24,0.05764855878603035,0.0,0.0
25,0.04574260643483913,0.0,0.0
26,0.03489287767805805,0.0,0.0
27,0.025018124546886327,0.0,0.0
28,0.016074598135046622,0.0,0.0
29,0.007731056723581911,0.0,0.0
30,0.0,0.0,0.0
