Day of isolation,Mean,Lower_CI,Upper_CI
0,7.545454545454546,3.0,20.0
1,6.545454545454546,2.0,19.0
2,5.545454545454546,1.0,18.0
3,4.545454545454546,0.0,17.0
4,4.0227272727272725,0.0,16.0
5,3.522727272727273,0.0,15.0
6,3.272727272727273,0.0,14.0
7,3.022727272727273,0.0,13.0
8,2.772727272727273,0.0,12.0
9,2.522727272727273,0.0,11.0
10,2.272727272727273,0.0,10.0
11,2.022727272727273,0.0,9.0
12,1.7727272727272727,0.0,8.0
13,1.5227272727272727,0.0,7.0
14,1.2727272727272727,0.0,6.0
15,1.0227272727272727,0.0,5.0
16,0.7727272727272727,0.0,4.0
17,0.5227272727272727,0.0,3.0
18,0.29545454545454547,0.0,2.0
19,0.13636363636363635,0.0,1.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
