Day of isolation,Mean,Lower_CI,Upper_CI
0,17.4737631559211,15.0,21.0
1,16.4737631559211,14.0,20.0
2,15.473763155921102,13.0,19.0
3,14.474444388890278,12.0,18.0
4,13.47548811279718,11.0,17.0
5,12.476869328266794,10.0,16.0
6,11.478725531861704,9.0,15.0
7,10.481106722331942,8.0,14.0
8,9.484262893427664,7.0,13.0
9,8.487875303117422,6.0,12.0
10,7.492075198120047,5.0,11.0
11,6.496962575935601,4.0,10.0
12,5.502337441563961,3.0,9.0
13,4.508243543911402,2.0,8.0
14,3.514393390165246,1.0,7.0
15,2.5217932051698706,0.0,6.0
16,1.5494987625309367,0.0,5.0
17,0.7499750006249843,0.0,4.0
18,0.33109797255068624,0.0,3.0
19,0.182539186520337,0.0,2.0
20,0.12770930726731833,0.0,1.0
21,0.10190370240743982,0.0,0.0
22,0.08500412489687757,0.0,0.0
23,0.07042323941901453,0.0,0.0
24,0.05751731206719832,0.0,0.0
25,0.04563010924726882,0.0,0.0
26,0.03480537986550336,0.0,0.0
27,0.024974375640608986,0.0,0.0
28,0.01603084922876928,0.0,0.0
29,0.007712307192320192,0.0,0.0
30,0.0,0.0,0.0
