Day of isolation,Mean,Lower_CI,Upper_CI
0,9.066831683168317,2.0,30.0
1,8.066831683168317,1.0,29.0
2,7.066831683168317,0.0,28.0
3,6.324257425742574,0.0,27.0
4,5.698019801980198,0.0,26.0
5,5.198019801980198,0.0,25.0
6,4.764851485148514,0.0,24.0
7,4.378712871287129,0.0,23.0
8,4.01980198019802,0.0,22.0
9,3.6633663366336635,0.0,21.0
10,3.3168316831683167,0.0,20.0
11,2.977722772277228,0.0,19.0
12,2.6658415841584158,0.0,18.0
13,2.386138613861386,0.0,17.0
14,2.118811881188119,0.0,16.0
15,1.868811881188119,0.0,15.0
16,1.6386138613861385,0.0,14.0
17,1.443069306930693,0.0,13.0
18,1.2673267326732673,0.0,12.0
19,1.103960396039604,0.0,11.0
20,0.9678217821782178,0.0,10.0
21,0.844059405940594,0.0,9.0
22,0.7202970297029703,0.0,8.0
23,0.6188118811881188,0.0,7.0
24,0.5198019801980198,0.0,6.0
25,0.4282178217821782,0.0,5.0
26,0.33663366336633666,0.0,4.0
27,0.24752475247524752,0.0,3.0
28,0.1608910891089109,0.0,2.0
29,0.07920792079207921,0.0,1.0
30,0.0,0.0,0.0
