Day of isolation,Mean,Lower_CI,Upper_CI
0,17.532829696941146,5.330469526591633,38.32318873108807
1,16.090640523908647,3.8868532730397694,36.89708971372787
2,12.913228319692054,1.5596820775216933,32.458233779897924
3,10.259606559384467,0.2639739024130448,28.19236201353659
4,8.16175263719996,0.0,24.206746642782328
5,6.476370221312579,0.0,20.51824813787884
6,5.105449709280567,0.0,17.131417094814864
7,3.9809501814170356,0.0,14.047923847768049
8,3.01286131594742,0.0,11.268482553260366
9,2.2013362882219747,0.0,8.79342222579226
10,1.5464531625790827,0.0,6.622900181066946
11,1.0321129418440684,0.0,4.756993036788833
12,0.6278927239692975,0.0,3.195738443997997
13,0.32685797704125574,0.0,1.939154985670762
14,0.1276617332168245,0.0,0.9907335319689109
15,0.025324988558249394,0.0,0.3525415260412961
16,0.0012019410093655077,0.0,0.024459499540588008
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
