Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,0.75,0.6056,0.8543
3,0.75,0.6056,0.8543
4,0.75,0.6056,0.8543
5,0.75,0.6056,0.8543
6,0.75,0.6056,0.8543
7,0.6818,0.5344,0.8
8,0.6364,0.4887,0.7622
9,0.4545,0.3171,0.5993
10,0.2955,0.1816,0.4422
11,0.25,0.1457,0.3944
12,0.25,0.1457,0.3944
13,0.25,0.1457,0.3944
14,0.25,0.1457,0.3944
15,0.25,0.1457,0.3944
16,0.25,0.1457,0.3944
17,0.25,0.1457,0.3944
18,0.25,0.1457,0.3944
19,0.25,0.1457,0.3944
20,0.1818,0.0951,0.3196
21,0.1364,0.064,0.2671
22,0.1136,0.0495,0.2398
23,0.0909,0.0359,0.2116
24,0.0909,0.0359,0.2116
25,0.0909,0.0359,0.2116
26,0.0909,0.0359,0.2116
27,0.0682,0.0235,0.1823
28,0.0,0.0,0.0803
29,0.0,0.0,0.0803
30,0.0,0.0,0.0803
