Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9906,1.0
1,1.0,0.9906,1.0
2,0.8069,0.7656,0.8425
3,0.7475,0.703,0.7874
4,0.7005,0.6541,0.7431
5,0.646,0.5982,0.6911
6,0.6287,0.5806,0.6744
7,0.599,0.5505,0.6457
8,0.552,0.5032,0.5998
9,0.5099,0.4613,0.5583
10,0.5,0.4515,0.5485
11,0.4802,0.4319,0.5289
12,0.448,0.4002,0.4968
13,0.4282,0.3809,0.4769
14,0.3911,0.3447,0.4395
15,0.354,0.3089,0.4018
16,0.2946,0.2522,0.3408
17,0.2772,0.2358,0.3228
18,0.2351,0.1964,0.2789
19,0.2252,0.1872,0.2685
20,0.198,0.1621,0.2396
21,0.1832,0.1485,0.2238
22,0.1436,0.1127,0.1811
23,0.1386,0.1083,0.1757
24,0.1337,0.1039,0.1703
25,0.1337,0.1039,0.1703
26,0.1163,0.0886,0.1513
27,0.0916,0.0672,0.1237
28,0.0866,0.063,0.1181
29,0.0866,0.063,0.1181
30,0.0866,0.063,0.1181
