Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,1.0,0.9197,1.0
3,1.0,0.9197,1.0
4,1.0,0.9197,1.0
5,0.75,0.6056,0.8543
6,0.75,0.6056,0.8543
7,0.75,0.6056,0.8543
8,0.75,0.6056,0.8543
9,0.5909,0.4441,0.7231
10,0.5227,0.3794,0.6625
11,0.4773,0.3375,0.6206
12,0.4318,0.2968,0.5778
13,0.4318,0.2968,0.5778
14,0.4318,0.2968,0.5778
15,0.2955,0.1816,0.4422
16,0.2955,0.1816,0.4422
17,0.2955,0.1816,0.4422
18,0.2955,0.1816,0.4422
19,0.2955,0.1816,0.4422
20,0.2955,0.1816,0.4422
21,0.2727,0.1635,0.4185
22,0.2727,0.1635,0.4185
23,0.25,0.1457,0.3944
24,0.25,0.1457,0.3944
25,0.25,0.1457,0.3944
26,0.25,0.1457,0.3944
27,0.25,0.1457,0.3944
28,0.25,0.1457,0.3944
29,0.25,0.1457,0.3944
30,0.1818,0.0951,0.3196
