Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,0.8409,0.7063,0.9207
3,0.75,0.6056,0.8543
4,0.75,0.6056,0.8543
5,0.6591,0.5114,0.7812
6,0.6136,0.4662,0.7428
7,0.5,0.3583,0.6417
8,0.5,0.3583,0.6417
9,0.5,0.3583,0.6417
10,0.5,0.3583,0.6417
11,0.5,0.3583,0.6417
12,0.5,0.3583,0.6417
13,0.5,0.3583,0.6417
14,0.5,0.3583,0.6417
15,0.5,0.3583,0.6417
16,0.5,0.3583,0.6417
17,0.5,0.3583,0.6417
18,0.5,0.3583,0.6417
19,0.5,0.3583,0.6417
20,0.4545,0.3171,0.5993
21,0.4091,0.2769,0.5559
22,0.4091,0.2769,0.5559
23,0.4091,0.2769,0.5559
24,0.4091,0.2769,0.5559
25,0.3864,0.2572,0.5338
26,0.3864,0.2572,0.5338
27,0.3864,0.2572,0.5338
28,0.3864,0.2572,0.5338
29,0.3864,0.2572,0.5338
30,0.25,0.1457,0.3944
