Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,1.0,0.9197,1.0
3,1.0,0.9197,1.0
4,1.0,0.9197,1.0
5,0.8864,0.7602,0.9505
6,0.75,0.6056,0.8543
7,0.75,0.6056,0.8543
8,0.75,0.6056,0.8543
9,0.6591,0.5114,0.7812
10,0.5909,0.4441,0.7231
11,0.5455,0.4007,0.6829
12,0.5227,0.3794,0.6625
13,0.4773,0.3375,0.6206
14,0.4318,0.2968,0.5778
15,0.4318,0.2968,0.5778
16,0.4318,0.2968,0.5778
17,0.2955,0.1816,0.4422
18,0.2955,0.1816,0.4422
19,0.2955,0.1816,0.4422
20,0.2955,0.1816,0.4422
21,0.2955,0.1816,0.4422
22,0.2955,0.1816,0.4422
23,0.2955,0.1816,0.4422
24,0.2955,0.1816,0.4422
25,0.2727,0.1635,0.4185
26,0.2727,0.1635,0.4185
27,0.2727,0.1635,0.4185
28,0.2727,0.1635,0.4185
29,0.2727,0.1635,0.4185
30,0.2045,0.1115,0.345
