Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,1.0,0.9197,1.0
3,1.0,0.9197,1.0
4,1.0,0.9197,1.0
5,0.7727,0.6301,0.8716
6,0.75,0.6056,0.8543
7,0.75,0.6056,0.8543
8,0.6591,0.5114,0.7812
9,0.5,0.3583,0.6417
10,0.4318,0.2968,0.5778
11,0.4318,0.2968,0.5778
12,0.2955,0.1816,0.4422
13,0.2955,0.1816,0.4422
14,0.2955,0.1816,0.4422
15,0.2955,0.1816,0.4422
16,0.2955,0.1816,0.4422
17,0.25,0.1457,0.3944
18,0.25,0.1457,0.3944
19,0.25,0.1457,0.3944
20,0.25,0.1457,0.3944
21,0.25,0.1457,0.3944
22,0.25,0.1457,0.3944
23,0.25,0.1457,0.3944
24,0.25,0.1457,0.3944
25,0.25,0.1457,0.3944
26,0.25,0.1457,0.3944
27,0.25,0.1457,0.3944
28,0.25,0.1457,0.3944
29,0.25,0.1457,0.3944
30,0.1818,0.0951,0.3196
